created_at,id
2017-05-28 00:00:00+00:00,0
2017-05-29 00:00:00+00:00,0
2017-05-30 00:00:00+00:00,0
2017-05-31 00:00:00+00:00,0
2017-06-01 00:00:00+00:00,0
2017-06-02 00:00:00+00:00,0
2017-06-03 00:00:00+00:00,0
2017-06-04 00:00:00+00:00,0
2017-06-05 00:00:00+00:00,0
2017-06-06 00:00:00+00:00,0
2017-06-07 00:00:00+00:00,0
2017-06-08 00:00:00+00:00,0
2017-06-09 00:00:00+00:00,0
2017-06-10 00:00:00+00:00,0
2017-06-11 00:00:00+00:00,0
2017-06-12 00:00:00+00:00,0
2017-06-13 00:00:00+00:00,0
2017-06-14 00:00:00+00:00,0
2017-06-15 00:00:00+00:00,0
2017-06-16 00:00:00+00:00,0
2017-06-17 00:00:00+00:00,0
2017-06-18 00:00:00+00:00,0
2017-06-19 00:00:00+00:00,0
2017-06-20 00:00:00+00:00,0
2017-06-21 00:00:00+00:00,0
2017-06-22 00:00:00+00:00,0
2017-06-23 00:00:00+00:00,0
2017-06-24 00:00:00+00:00,0
2017-06-25 00:00:00+00:00,0
2017-06-26 00:00:00+00:00,0
2017-06-27 00:00:00+00:00,0
2017-06-28 00:00:00+00:00,0
2017-06-29 00:00:00+00:00,0
2017-06-30 00:00:00+00:00,0
2017-07-01 00:00:00+00:00,0
2017-07-02 00:00:00+00:00,0
2017-07-03 00:00:00+00:00,0
2017-07-04 00:00:00+00:00,0
2017-07-05 00:00:00+00:00,0
2017-07-06 00:00:00+00:00,0
2017-07-07 00:00:00+00:00,0
2017-07-08 00:00:00+00:00,0
2017-07-09 00:00:00+00:00,0
2017-07-10 00:00:00+00:00,0
2017-07-11 00:00:00+00:00,0
2017-07-12 00:00:00+00:00,0
2017-07-13 00:00:00+00:00,0
2017-07-14 00:00:00+00:00,0
2017-07-15 00:00:00+00:00,0
2017-07-16 00:00:00+00:00,0
2017-07-17 00:00:00+00:00,0
2017-07-18 00:00:00+00:00,0
2017-07-19 00:00:00+00:00,0
2017-07-20 00:00:00+00:00,0
2017-07-21 00:00:00+00:00,0
2017-07-22 00:00:00+00:00,0
2017-07-23 00:00:00+00:00,0
2017-07-24 00:00:00+00:00,0
2017-07-25 00:00:00+00:00,0
2017-07-26 00:00:00+00:00,0
2017-07-27 00:00:00+00:00,0
2017-07-28 00:00:00+00:00,0
2017-07-29 00:00:00+00:00,0
2017-07-30 00:00:00+00:00,0
2017-07-31 00:00:00+00:00,0
2017-08-01 00:00:00+00:00,0
2017-08-02 00:00:00+00:00,0
2017-08-03 00:00:00+00:00,0
2017-08-04 00:00:00+00:00,0
2017-08-05 00:00:00+00:00,0
2017-08-06 00:00:00+00:00,0
2017-08-07 00:00:00+00:00,0
2017-08-08 00:00:00+00:00,0
2017-08-09 00:00:00+00:00,0
2017-08-10 00:00:00+00:00,0
2017-08-11 00:00:00+00:00,0
2017-08-12 00:00:00+00:00,0
2017-08-13 00:00:00+00:00,0
2017-08-14 00:00:00+00:00,0
2017-08-15 00:00:00+00:00,0
2017-08-16 00:00:00+00:00,0
2017-08-17 00:00:00+00:00,0
2017-08-18 00:00:00+00:00,0
2017-08-19 00:00:00+00:00,0
2017-08-20 00:00:00+00:00,0
2017-08-21 00:00:00+00:00,0
2017-08-22 00:00:00+00:00,0
2017-08-23 00:00:00+00:00,0
2017-08-24 00:00:00+00:00,0
2017-08-25 00:00:00+00:00,0
2017-08-26 00:00:00+00:00,0
2017-08-27 00:00:00+00:00,0
2017-08-28 00:00:00+00:00,0
2017-08-29 00:00:00+00:00,0
2017-08-30 00:00:00+00:00,0
2017-08-31 00:00:00+00:00,0
2017-09-01 00:00:00+00:00,0
2017-09-02 00:00:00+00:00,0
2017-09-03 00:00:00+00:00,0
2017-09-04 00:00:00+00:00,0
2017-09-05 00:00:00+00:00,0
2017-09-06 00:00:00+00:00,0
2017-09-07 00:00:00+00:00,0
2017-09-08 00:00:00+00:00,0
2017-09-09 00:00:00+00:00,0
2017-09-10 00:00:00+00:00,0
2017-09-11 00:00:00+00:00,0
2017-09-12 00:00:00+00:00,0
2017-09-13 00:00:00+00:00,0
2017-09-14 00:00:00+00:00,0
2017-09-15 00:00:00+00:00,0
2017-09-16 00:00:00+00:00,0
2017-09-17 00:00:00+00:00,0
2017-09-18 00:00:00+00:00,0
2017-09-19 00:00:00+00:00,0
2017-09-20 00:00:00+00:00,0
2017-09-21 00:00:00+00:00,0
2017-09-22 00:00:00+00:00,0
2017-09-23 00:00:00+00:00,0
2017-09-24 00:00:00+00:00,0
2017-09-25 00:00:00+00:00,0
2017-09-26 00:00:00+00:00,0
2017-09-27 00:00:00+00:00,0
2017-09-28 00:00:00+00:00,0
2017-09-29 00:00:00+00:00,0
2017-09-30 00:00:00+00:00,0
2017-10-01 00:00:00+00:00,0
2017-10-02 00:00:00+00:00,0
2017-10-03 00:00:00+00:00,0
2017-10-04 00:00:00+00:00,0
2017-10-05 00:00:00+00:00,0
2017-10-06 00:00:00+00:00,0
2017-10-07 00:00:00+00:00,0
2017-10-08 00:00:00+00:00,0
2017-10-09 00:00:00+00:00,0
2017-10-10 00:00:00+00:00,0
2017-10-11 00:00:00+00:00,0
2017-10-12 00:00:00+00:00,0
2017-10-13 00:00:00+00:00,0
2017-10-14 00:00:00+00:00,0
2017-10-15 00:00:00+00:00,19891
2017-10-16 00:00:00+00:00,395030
2017-10-17 00:00:00+00:00,306563
2017-10-18 00:00:00+00:00,151003
2017-10-19 00:00:00+00:00,110408
2017-10-20 00:00:00+00:00,70177
2017-10-21 00:00:00+00:00,35374
2017-10-22 00:00:00+00:00,35854
2017-10-23 00:00:00+00:00,28162
2017-10-24 00:00:00+00:00,29516
2017-10-25 00:00:00+00:00,37258
2017-10-26 00:00:00+00:00,33781
2017-10-27 00:00:00+00:00,19993
2017-10-28 00:00:00+00:00,16430
2017-10-29 00:00:00+00:00,20633
2017-10-30 00:00:00+00:00,26008
2017-10-31 00:00:00+00:00,21776
2017-11-01 00:00:00+00:00,18487
2017-11-02 00:00:00+00:00,16233
2017-11-03 00:00:00+00:00,13654
2017-11-04 00:00:00+00:00,10933
2017-11-05 00:00:00+00:00,12538
2017-11-06 00:00:00+00:00,11098
2017-11-07 00:00:00+00:00,10183
2017-11-08 00:00:00+00:00,12634
2017-11-09 00:00:00+00:00,17784
2017-11-10 00:00:00+00:00,27697
2017-11-11 00:00:00+00:00,23161
2017-11-12 00:00:00+00:00,39569
2017-11-13 00:00:00+00:00,37411
2017-11-14 00:00:00+00:00,32648
2017-11-15 00:00:00+00:00,15976
2017-11-16 00:00:00+00:00,37151
2017-11-17 00:00:00+00:00,34967
2017-11-18 00:00:00+00:00,27160
2017-11-19 00:00:00+00:00,19206
2017-11-20 00:00:00+00:00,18571
2017-11-21 00:00:00+00:00,23286
2017-11-22 00:00:00+00:00,38870
2017-11-23 00:00:00+00:00,27943
2017-11-24 00:00:00+00:00,22933
2017-11-25 00:00:00+00:00,34688
2017-11-26 00:00:00+00:00,19176
2017-11-27 00:00:00+00:00,19013
2017-11-28 00:00:00+00:00,19619
2017-11-29 00:00:00+00:00,29648
2017-11-30 00:00:00+00:00,35059
2017-12-01 00:00:00+00:00,27189
2017-12-02 00:00:00+00:00,11862
2017-12-03 00:00:00+00:00,17514
2017-12-04 00:00:00+00:00,22787
2017-12-05 00:00:00+00:00,21350
2017-12-06 00:00:00+00:00,152269
2017-12-07 00:00:00+00:00,132603
2017-12-08 00:00:00+00:00,64954
2017-12-09 00:00:00+00:00,41728
2017-12-10 00:00:00+00:00,26994
2017-12-11 00:00:00+00:00,50579
2017-12-12 00:00:00+00:00,66647
2017-12-13 00:00:00+00:00,48834
2017-12-14 00:00:00+00:00,41068
2017-12-15 00:00:00+00:00,26576
2017-12-16 00:00:00+00:00,32336
2017-12-17 00:00:00+00:00,52637
2017-12-18 00:00:00+00:00,42125
2017-12-19 00:00:00+00:00,38502
2017-12-20 00:00:00+00:00,44788
2017-12-21 00:00:00+00:00,28709
2017-12-22 00:00:00+00:00,29108
2017-12-23 00:00:00+00:00,23765
2017-12-24 00:00:00+00:00,28370
2017-12-25 00:00:00+00:00,24243
2017-12-26 00:00:00+00:00,14684
2017-12-27 00:00:00+00:00,14673
2017-12-28 00:00:00+00:00,15883
2017-12-29 00:00:00+00:00,13055
2017-12-30 00:00:00+00:00,11439
2017-12-31 00:00:00+00:00,12823
2018-01-01 00:00:00+00:00,48303
2018-01-02 00:00:00+00:00,69639
2018-01-03 00:00:00+00:00,44258
2018-01-04 00:00:00+00:00,26310
2018-01-05 00:00:00+00:00,20440
2018-01-06 00:00:00+00:00,18311
2018-01-07 00:00:00+00:00,89347
2018-01-08 00:00:00+00:00,413323
2018-01-09 00:00:00+00:00,198198
2018-01-10 00:00:00+00:00,111728
2018-01-11 00:00:00+00:00,70908
2018-01-12 00:00:00+00:00,41852
2018-01-13 00:00:00+00:00,49673
2018-01-14 00:00:00+00:00,56392
2018-01-15 00:00:00+00:00,44941
2018-01-16 00:00:00+00:00,59864
2018-01-17 00:00:00+00:00,43276
2018-01-18 00:00:00+00:00,42929
2018-01-19 00:00:00+00:00,37885
2018-01-20 00:00:00+00:00,55791
2018-01-21 00:00:00+00:00,80340
2018-01-22 00:00:00+00:00,44979
2018-01-23 00:00:00+00:00,44810
2018-01-24 00:00:00+00:00,45416
2018-01-25 00:00:00+00:00,49430
2018-01-26 00:00:00+00:00,38987
2018-01-27 00:00:00+00:00,41031
2018-01-28 00:00:00+00:00,43146
2018-01-29 00:00:00+00:00,111910
2018-01-30 00:00:00+00:00,52136
2018-01-31 00:00:00+00:00,57169
2018-02-01 00:00:00+00:00,33805
2018-02-02 00:00:00+00:00,29794
2018-02-03 00:00:00+00:00,24779
2018-02-04 00:00:00+00:00,23073
2018-02-05 00:00:00+00:00,24707
2018-02-06 00:00:00+00:00,30685
2018-02-07 00:00:00+00:00,39675
2018-02-08 00:00:00+00:00,29772
2018-02-09 00:00:00+00:00,39886
2018-02-10 00:00:00+00:00,39217
2018-02-11 00:00:00+00:00,42748
2018-02-12 00:00:00+00:00,48684
2018-02-13 00:00:00+00:00,34451
2018-02-14 00:00:00+00:00,30797
2018-02-15 00:00:00+00:00,25985
2018-02-16 00:00:00+00:00,22835
2018-02-17 00:00:00+00:00,29224
2018-02-18 00:00:00+00:00,26271
2018-02-19 00:00:00+00:00,29003
2018-02-20 00:00:00+00:00,26490
2018-02-21 00:00:00+00:00,31772
2018-02-22 00:00:00+00:00,28441
2018-02-23 00:00:00+00:00,24401
2018-02-24 00:00:00+00:00,25116
2018-02-25 00:00:00+00:00,24972
2018-02-26 00:00:00+00:00,42545
2018-02-27 00:00:00+00:00,29981
2018-02-28 00:00:00+00:00,33423
2018-03-01 00:00:00+00:00,15388
2018-03-02 00:00:00+00:00,30864
2018-03-03 00:00:00+00:00,23773
2018-03-04 00:00:00+00:00,31559
2018-03-05 00:00:00+00:00,89256
2018-03-06 00:00:00+00:00,33193
2018-03-07 00:00:00+00:00,31427
2018-03-08 00:00:00+00:00,77244
2018-03-09 00:00:00+00:00,180138
2018-03-10 00:00:00+00:00,96962
2018-03-11 00:00:00+00:00,51673
2018-03-12 00:00:00+00:00,31555
2018-03-13 00:00:00+00:00,26905
2018-03-14 00:00:00+00:00,29065
2018-03-15 00:00:00+00:00,23793
2018-03-16 00:00:00+00:00,25234
2018-03-17 00:00:00+00:00,22795
2018-03-18 00:00:00+00:00,19311
2018-03-19 00:00:00+00:00,22181
2018-03-20 00:00:00+00:00,21191
2018-03-21 00:00:00+00:00,17751
2018-03-22 00:00:00+00:00,17718
2018-03-23 00:00:00+00:00,19348
2018-03-24 00:00:00+00:00,5406
2018-03-25 00:00:00+00:00,14323
2018-03-26 00:00:00+00:00,17565
2018-03-27 00:00:00+00:00,0
2018-03-28 00:00:00+00:00,21655
2018-03-29 00:00:00+00:00,16182
2018-03-30 00:00:00+00:00,14172
2018-03-31 00:00:00+00:00,16209
2018-04-01 00:00:00+00:00,17511
2018-04-02 00:00:00+00:00,17582
2018-04-03 00:00:00+00:00,18356
2018-04-04 00:00:00+00:00,20818
2018-04-05 00:00:00+00:00,13213
2018-04-06 00:00:00+00:00,20577
2018-04-07 00:00:00+00:00,93846
2018-04-08 00:00:00+00:00,64307
2018-04-09 00:00:00+00:00,33924
2018-04-10 00:00:00+00:00,23772
2018-04-11 00:00:00+00:00,28906
2018-04-12 00:00:00+00:00,17546
2018-04-13 00:00:00+00:00,23456
2018-04-14 00:00:00+00:00,14817
2018-04-15 00:00:00+00:00,15658
2018-04-16 00:00:00+00:00,24002
2018-04-17 00:00:00+00:00,22982
2018-04-18 00:00:00+00:00,26026
2018-04-19 00:00:00+00:00,39570
2018-04-20 00:00:00+00:00,42018
2018-04-21 00:00:00+00:00,35060
2018-04-22 00:00:00+00:00,24643
2018-04-23 00:00:00+00:00,23510
2018-04-24 00:00:00+00:00,26846
2018-04-25 00:00:00+00:00,27342
2018-04-26 00:00:00+00:00,64577
2018-04-27 00:00:00+00:00,36355
2018-04-28 00:00:00+00:00,27048
2018-04-29 00:00:00+00:00,20869
2018-04-30 00:00:00+00:00,51617
2018-05-01 00:00:00+00:00,40810
2018-05-02 00:00:00+00:00,22256
2018-05-03 00:00:00+00:00,22281
2018-05-04 00:00:00+00:00,19049
2018-05-05 00:00:00+00:00,13839
2018-05-06 00:00:00+00:00,13774
2018-05-07 00:00:00+00:00,15937
2018-05-08 00:00:00+00:00,38415
2018-05-09 00:00:00+00:00,29632
2018-05-10 00:00:00+00:00,24651
2018-05-11 00:00:00+00:00,18042
2018-05-12 00:00:00+00:00,13857
2018-05-13 00:00:00+00:00,14474
2018-05-14 00:00:00+00:00,12563
2018-05-15 00:00:00+00:00,11748
2018-05-16 00:00:00+00:00,11314
2018-05-17 00:00:00+00:00,13632
2018-05-18 00:00:00+00:00,20302
2018-05-19 00:00:00+00:00,15073
2018-05-20 00:00:00+00:00,14664
2018-05-21 00:00:00+00:00,18524
2018-05-22 00:00:00+00:00,15619
2018-05-23 00:00:00+00:00,15315
2018-05-24 00:00:00+00:00,22955
2018-05-25 00:00:00+00:00,37133
2018-05-26 00:00:00+00:00,18305
2018-05-27 00:00:00+00:00,12519
2018-05-28 00:00:00+00:00,13051
2018-05-29 00:00:00+00:00,15777
2018-05-30 00:00:00+00:00,23517
2018-05-31 00:00:00+00:00,24772
2018-06-01 00:00:00+00:00,17614
2018-06-02 00:00:00+00:00,10623
2018-06-03 00:00:00+00:00,8445
2018-06-04 00:00:00+00:00,29718
2018-06-05 00:00:00+00:00,35074
2018-06-06 00:00:00+00:00,29421
2018-06-07 00:00:00+00:00,18657
2018-06-08 00:00:00+00:00,19085
2018-06-09 00:00:00+00:00,15347
2018-06-10 00:00:00+00:00,11100
2018-06-11 00:00:00+00:00,14972
2018-06-12 00:00:00+00:00,22225
2018-06-13 00:00:00+00:00,16215
2018-06-14 00:00:00+00:00,14908
2018-06-15 00:00:00+00:00,29042
2018-06-16 00:00:00+00:00,18705
2018-06-17 00:00:00+00:00,12375
2018-06-18 00:00:00+00:00,9378
2018-06-19 00:00:00+00:00,9306
2018-06-20 00:00:00+00:00,10030
2018-06-21 00:00:00+00:00,10618
2018-06-22 00:00:00+00:00,11007
2018-06-23 00:00:00+00:00,10106
2018-06-24 00:00:00+00:00,8262
2018-06-25 00:00:00+00:00,12669
2018-06-26 00:00:00+00:00,25144
2018-06-27 00:00:00+00:00,16886
2018-06-28 00:00:00+00:00,16988
2018-06-29 00:00:00+00:00,18202
2018-06-30 00:00:00+00:00,15306
2018-07-01 00:00:00+00:00,37020
2018-07-02 00:00:00+00:00,9267
2018-07-03 00:00:00+00:00,39306
2018-07-04 00:00:00+00:00,12067
2018-07-05 00:00:00+00:00,0
2018-07-06 00:00:00+00:00,80811
2018-07-07 00:00:00+00:00,41633
2018-07-08 00:00:00+00:00,17901
2018-07-09 00:00:00+00:00,19542
2018-07-10 00:00:00+00:00,34234
2018-07-11 00:00:00+00:00,24450
2018-07-12 00:00:00+00:00,40378
2018-07-13 00:00:00+00:00,18219
2018-07-14 00:00:00+00:00,15031
2018-07-15 00:00:00+00:00,19534
2018-07-16 00:00:00+00:00,16556
2018-07-17 00:00:00+00:00,17848
2018-07-18 00:00:00+00:00,19842
2018-07-19 00:00:00+00:00,10661
2018-07-20 00:00:00+00:00,21388
2018-07-21 00:00:00+00:00,7644
2018-07-22 00:00:00+00:00,6419
2018-07-23 00:00:00+00:00,13474
2018-07-24 00:00:00+00:00,23946
2018-07-25 00:00:00+00:00,10112
2018-07-26 00:00:00+00:00,0
2018-07-27 00:00:00+00:00,28478
2018-07-28 00:00:00+00:00,14333
2018-07-29 00:00:00+00:00,10350
2018-07-30 00:00:00+00:00,16064
2018-07-31 00:00:00+00:00,30826
2018-08-01 00:00:00+00:00,13725
2018-08-02 00:00:00+00:00,20200
2018-08-03 00:00:00+00:00,14304
2018-08-04 00:00:00+00:00,8933
2018-08-05 00:00:00+00:00,8731
2018-08-06 00:00:00+00:00,9684
2018-08-07 00:00:00+00:00,9002
2018-08-08 00:00:00+00:00,8569
2018-08-09 00:00:00+00:00,13234
2018-08-10 00:00:00+00:00,13008
2018-08-11 00:00:00+00:00,6563
2018-08-12 00:00:00+00:00,8457
2018-08-13 00:00:00+00:00,9854
2018-08-14 00:00:00+00:00,13613
2018-08-15 00:00:00+00:00,17290
2018-08-16 00:00:00+00:00,12827
2018-08-17 00:00:00+00:00,13516
2018-08-18 00:00:00+00:00,19162
2018-08-19 00:00:00+00:00,9983
2018-08-20 00:00:00+00:00,64313
2018-08-21 00:00:00+00:00,38055
2018-08-22 00:00:00+00:00,20250
2018-08-23 00:00:00+00:00,17428
2018-08-24 00:00:00+00:00,18126
2018-08-25 00:00:00+00:00,14074
2018-08-26 00:00:00+00:00,8834
2018-08-27 00:00:00+00:00,8309
2018-08-28 00:00:00+00:00,22884
2018-08-29 00:00:00+00:00,16087
2018-08-30 00:00:00+00:00,12783
2018-08-31 00:00:00+00:00,10753
2018-09-01 00:00:00+00:00,24725
2018-09-02 00:00:00+00:00,9090
2018-09-03 00:00:00+00:00,9789
2018-09-04 00:00:00+00:00,10307
2018-09-05 00:00:00+00:00,9806
2018-09-06 00:00:00+00:00,9685
2018-09-07 00:00:00+00:00,12272
2018-09-08 00:00:00+00:00,16661
2018-09-09 00:00:00+00:00,44303
2018-09-10 00:00:00+00:00,31849
2018-09-11 00:00:00+00:00,22637
2018-09-12 00:00:00+00:00,20601
2018-09-13 00:00:00+00:00,22577
2018-09-14 00:00:00+00:00,19813
2018-09-15 00:00:00+00:00,16120
2018-09-16 00:00:00+00:00,43835
2018-09-17 00:00:00+00:00,105885
2018-09-18 00:00:00+00:00,42617
2018-09-19 00:00:00+00:00,95735
2018-09-20 00:00:00+00:00,93793
2018-09-21 00:00:00+00:00,243577
2018-09-22 00:00:00+00:00,119136
2018-09-23 00:00:00+00:00,165243
2018-09-24 00:00:00+00:00,279502
2018-09-25 00:00:00+00:00,115103
2018-09-26 00:00:00+00:00,150154
2018-09-27 00:00:00+00:00,265972
2018-09-28 00:00:00+00:00,190943
2018-09-29 00:00:00+00:00,122119
2018-09-30 00:00:00+00:00,78108
2018-10-01 00:00:00+00:00,71870
2018-10-02 00:00:00+00:00,74261
2018-10-03 00:00:00+00:00,90067
2018-10-04 00:00:00+00:00,134737
2018-10-05 00:00:00+00:00,170906
2018-10-06 00:00:00+00:00,132307
2018-10-07 00:00:00+00:00,91066
2018-10-08 00:00:00+00:00,102863
2018-10-09 00:00:00+00:00,228037
2018-10-10 00:00:00+00:00,162381
2018-10-11 00:00:00+00:00,148630
2018-10-12 00:00:00+00:00,155224
2018-10-13 00:00:00+00:00,118241
2018-10-14 00:00:00+00:00,145953
2018-10-15 00:00:00+00:00,135152
2018-10-16 00:00:00+00:00,96626
2018-10-17 00:00:00+00:00,93183
2018-10-18 00:00:00+00:00,69118
2018-10-19 00:00:00+00:00,48000
2018-10-20 00:00:00+00:00,46839
2018-10-21 00:00:00+00:00,44183
2018-10-22 00:00:00+00:00,54454
2018-10-23 00:00:00+00:00,37246
2018-10-24 00:00:00+00:00,37770
2018-10-25 00:00:00+00:00,45888
2018-10-26 00:00:00+00:00,45642
2018-10-27 00:00:00+00:00,42400
2018-10-28 00:00:00+00:00,22672
2018-10-29 00:00:00+00:00,26212
2018-10-30 00:00:00+00:00,22655
2018-10-31 00:00:00+00:00,17779
2018-11-01 00:00:00+00:00,39162
2018-11-02 00:00:00+00:00,33424
2018-11-03 00:00:00+00:00,43799
2018-11-04 00:00:00+00:00,17909
2018-11-05 00:00:00+00:00,20887
2018-11-06 00:00:00+00:00,15054
2018-11-07 00:00:00+00:00,18483
2018-11-08 00:00:00+00:00,20193
2018-11-09 00:00:00+00:00,14597
2018-11-10 00:00:00+00:00,11156
2018-11-11 00:00:00+00:00,9458
2018-11-12 00:00:00+00:00,15561
2018-11-13 00:00:00+00:00,16239
2018-11-14 00:00:00+00:00,12739
2018-11-15 00:00:00+00:00,19822
2018-11-16 00:00:00+00:00,17633
2018-11-17 00:00:00+00:00,11679
2018-11-18 00:00:00+00:00,13110
2018-11-19 00:00:00+00:00,14557
2018-11-20 00:00:00+00:00,11943
2018-11-21 00:00:00+00:00,13482
2018-11-22 00:00:00+00:00,9660
2018-11-23 00:00:00+00:00,10342
2018-11-24 00:00:00+00:00,11266
2018-11-25 00:00:00+00:00,12415
2018-11-26 00:00:00+00:00,17896
2018-11-27 00:00:00+00:00,17250
2018-11-28 00:00:00+00:00,19690
2018-11-29 00:00:00+00:00,21054
2018-11-30 00:00:00+00:00,13804
2018-12-01 00:00:00+00:00,17684
2018-12-02 00:00:00+00:00,12777
2018-12-03 00:00:00+00:00,24073
2018-12-04 00:00:00+00:00,22418
2018-12-05 00:00:00+00:00,28072
2018-12-06 00:00:00+00:00,19714
2018-12-07 00:00:00+00:00,16850
2018-12-08 00:00:00+00:00,12652
2018-12-09 00:00:00+00:00,10003
2018-12-10 00:00:00+00:00,12568
2018-12-11 00:00:00+00:00,38669
2018-12-12 00:00:00+00:00,37560
2018-12-13 00:00:00+00:00,19974
2018-12-14 00:00:00+00:00,29297
